,actor_id,outcoming_neighbors_cnt,incoming_neighbors_cnt,neighbors_cnt,outcoming_tx_cnt,incoming_tx_cnt,incoming_minus_outcoming_tx_cnt,address,class
1102,1BVk8SS1Fvv9tzwj9mvMarZRowLfuCR5dD,94.0,69.0,163.0,2.0,2.0,0.0,1BVk8SS1Fvv9tzwj9mvMarZRowLfuCR5dD,2
1104,1BWAqQZenRAZMfpYamRdgZbt3x4MQdvDch,1.0,234.0,235.0,1.0,2.0,1.0,1BWAqQZenRAZMfpYamRdgZbt3x4MQdvDch,2
1107,1BXGYQnhC5f58MwyjHKSGF4jn36A7yZNz8,125.0,0.0,125.0,1.0,0.0,-1.0,1BXGYQnhC5f58MwyjHKSGF4jn36A7yZNz8,2
1109,1BXfP6hkCx1A29LJnyQ3nRH9oLSTwRYknP,501.0,0.0,501.0,1.0,0.0,-1.0,1BXfP6hkCx1A29LJnyQ3nRH9oLSTwRYknP,2
1111,1BY5urhWLwPYtgaRj8NbWrEqkCwNFU4GmG,125.0,0.0,125.0,1.0,0.0,-1.0,1BY5urhWLwPYtgaRj8NbWrEqkCwNFU4GmG,2
1117,1BaNybD1P6e7UykT8P3Wcex5qx9aPyqUZj,357.0,0.0,357.0,1.0,0.0,-1.0,1BaNybD1P6e7UykT8P3Wcex5qx9aPyqUZj,2
1119,1BcG9he1Scf4gHxNXP4adezx96ZHSUNzDS,20.0,97.0,117.0,1.0,1.0,0.0,1BcG9he1Scf4gHxNXP4adezx96ZHSUNzDS,2
1120,1BcewdDjSnuPytegHR9snBLDPLAWTmFQEL,11.0,101.0,112.0,1.0,1.0,0.0,1BcewdDjSnuPytegHR9snBLDPLAWTmFQEL,2
1122,1BcwttgrXE8JK1jTLTSt8xTzKimgoFUU4x,501.0,0.0,501.0,1.0,0.0,-1.0,1BcwttgrXE8JK1jTLTSt8xTzKimgoFUU4x,2
1123,1Bd6SogxLKyGta9doXZUs2FzoFpX9kHAHM,501.0,0.0,501.0,1.0,0.0,-1.0,1Bd6SogxLKyGta9doXZUs2FzoFpX9kHAHM,2
1124,1BdJxk9KgZYoymirNY771d7nxymEbYfusw,2.0,101.0,103.0,1.0,1.0,0.0,1BdJxk9KgZYoymirNY771d7nxymEbYfusw,2
1125,1BdPKVjsGEw36RHjAhUvgcNNRvVXfWqYUb,249.0,0.0,249.0,1.0,0.0,-1.0,1BdPKVjsGEw36RHjAhUvgcNNRvVXfWqYUb,2
1126,1Be29QNmWi2arEBhkGHqt1jn6d1CRrKDVH,0.0,197.0,197.0,0.0,2.0,2.0,1Be29QNmWi2arEBhkGHqt1jn6d1CRrKDVH,2
1127,1BenWofQR4wjjMQG7FN937r4usBBrVU4YL,2.0,100.0,102.0,1.0,1.0,0.0,1BenWofQR4wjjMQG7FN937r4usBBrVU4YL,2
1128,1BeqK9seWzRCz9vAowvshSXJmiLPKdbJk1,501.0,0.0,501.0,1.0,0.0,-1.0,1BeqK9seWzRCz9vAowvshSXJmiLPKdbJk1,2
1130,1Bg8HdFMTCzNfecjKsV7JYJaaECSs8ANtc,0.0,155.0,155.0,0.0,1.0,1.0,1Bg8HdFMTCzNfecjKsV7JYJaaECSs8ANtc,2
1132,1BhhjTc2uQCwm8pXpavPUgPCtCKctMZwLr,125.0,0.0,125.0,1.0,0.0,-1.0,1BhhjTc2uQCwm8pXpavPUgPCtCKctMZwLr,2
1133,1Bibq1VwRFJXUMQFjL2q7Vygc2pG5T6SFx,215.0,0.0,215.0,1.0,0.0,-1.0,1Bibq1VwRFJXUMQFjL2q7Vygc2pG5T6SFx,2
1135,1Bjgdkx9785kG9GqzUsc3o8AsqxanTnzyG,500.0,0.0,500.0,1.0,0.0,-1.0,1Bjgdkx9785kG9GqzUsc3o8AsqxanTnzyG,2
1137,1BkHVoNdiW49UhiegK7jWeJmJeHogXVuk1,249.0,0.0,249.0,1.0,0.0,-1.0,1BkHVoNdiW49UhiegK7jWeJmJeHogXVuk1,2
1142,1Bn8rAiRYGbdBZcqdnDpEf1AAiMiBaTAYw,92.0,65.0,157.0,1.0,1.0,0.0,1Bn8rAiRYGbdBZcqdnDpEf1AAiMiBaTAYw,2
1143,1BnRi9WhkTGe8DHnW1mVtVzFqPrhVFRxji,501.0,0.0,501.0,1.0,0.0,-1.0,1BnRi9WhkTGe8DHnW1mVtVzFqPrhVFRxji,2
1144,1Bnca7qUYd2JmBQEPKWi259UvFgp528kBT,19.0,155.0,174.0,1.0,1.0,0.0,1Bnca7qUYd2JmBQEPKWi259UvFgp528kBT,2
1146,1BnhD688EGFbgYmU4m6MU4sCM9VP5M4Ebc,0.0,123.0,123.0,0.0,1.0,1.0,1BnhD688EGFbgYmU4m6MU4sCM9VP5M4Ebc,2
1150,1Bp7Y4WfrFLACmE2vsXjWMK8b4iAYsq3ot,249.0,0.0,249.0,1.0,0.0,-1.0,1Bp7Y4WfrFLACmE2vsXjWMK8b4iAYsq3ot,2
1151,1BpAh5B7C5xuf3DPfkuedWXsvbtGyUkmdu,501.0,0.0,501.0,1.0,0.0,-1.0,1BpAh5B7C5xuf3DPfkuedWXsvbtGyUkmdu,2
1152,1BpZQdP5HQ9sZRMpcJfPPrAe3j8z3mqd4Z,501.0,0.0,501.0,1.0,0.0,-1.0,1BpZQdP5HQ9sZRMpcJfPPrAe3j8z3mqd4Z,2
1153,1BqdCWZ9sgM9etELSsrhV3d79n7FBUShAS,501.0,0.0,501.0,1.0,0.0,-1.0,1BqdCWZ9sgM9etELSsrhV3d79n7FBUShAS,2
1154,1BqiFdxGzbCUxfHQM5e4uC8x7m3aQNeZok,5.0,100.0,105.0,4.0,5.0,1.0,1BqiFdxGzbCUxfHQM5e4uC8x7m3aQNeZok,2
1156,1BrT827NCgxjctnEBdLiuDzukupwWHP1i2,3.0,892.0,895.0,22.0,24.0,2.0,1BrT827NCgxjctnEBdLiuDzukupwWHP1i2,2
1157,1Bt4GaFjULTtnfNFoDgGBWKGEVguk5eeqA,0.0,438.0,438.0,0.0,1.0,1.0,1Bt4GaFjULTtnfNFoDgGBWKGEVguk5eeqA,2
1158,1BtNB7gfA6c1PLGQH8r4p9BEu69m2AYwh,501.0,0.0,501.0,1.0,0.0,-1.0,1BtNB7gfA6c1PLGQH8r4p9BEu69m2AYwh,2
1159,1BtWmDT2R6RrT3iL1eZCPEaz7Dodn8SfuY,0.0,247.0,247.0,0.0,1.0,1.0,1BtWmDT2R6RrT3iL1eZCPEaz7Dodn8SfuY,2
1160,1Btc2UrZTqcbjLrr8trx66K9TozQmKeDGN,210.0,3.0,213.0,200.0,203.0,3.0,1Btc2UrZTqcbjLrr8trx66K9TozQmKeDGN,2
1163,1BugJc7jgesA8FNwcSaAE1pv8NBvKQV9NR,92.0,65.0,157.0,1.0,1.0,0.0,1BugJc7jgesA8FNwcSaAE1pv8NBvKQV9NR,2
1164,1BvA1rKABQZNBnx3sM9tGpoJkhwj8kyy9U,249.0,0.0,249.0,1.0,0.0,-1.0,1BvA1rKABQZNBnx3sM9tGpoJkhwj8kyy9U,2
1168,1Bx9DhCpBivWdDMVWD5RuoUcwjVAg5rVFc,0.0,104.0,104.0,0.0,1.0,1.0,1Bx9DhCpBivWdDMVWD5RuoUcwjVAg5rVFc,2
1169,1BxCfS4oWgTkZe1NBBrQjUHf6kCncDB4R8,500.0,0.0,500.0,1.0,0.0,-1.0,1BxCfS4oWgTkZe1NBBrQjUHf6kCncDB4R8,2
1171,1ByNtSXizxDgTgMfDtiaGqyN5vLAJ9CCjK,2.0,100.0,102.0,1.0,1.0,0.0,1ByNtSXizxDgTgMfDtiaGqyN5vLAJ9CCjK,2
1174,1C1NpDMkDstmVM1kNN9vTgcCsBnt7TXWEQ,840.0,0.0,840.0,1.0,0.0,-1.0,1C1NpDMkDstmVM1kNN9vTgcCsBnt7TXWEQ,2
1175,1C1oNqtu6HpDYQXRZQMZ48e8fNQ9jEV66G,249.0,0.0,249.0,1.0,0.0,-1.0,1C1oNqtu6HpDYQXRZQMZ48e8fNQ9jEV66G,2
1176,1C25MZHHhsUokjngU7quQcBqcmDSwbmaoV,125.0,0.0,125.0,1.0,0.0,-1.0,1C25MZHHhsUokjngU7quQcBqcmDSwbmaoV,2
1177,1C2tVPjqAHFcdCQ6tgtEtSRhGpjTYDPdkz,0.0,196.0,196.0,0.0,3.0,3.0,1C2tVPjqAHFcdCQ6tgtEtSRhGpjTYDPdkz,2
1178,1C3KNQokJb34rRDZeSgB9CvQMWm7ddXoYv,250.0,0.0,250.0,1.0,0.0,-1.0,1C3KNQokJb34rRDZeSgB9CvQMWm7ddXoYv,2
1179,1C3ddGUsjCc1j3WvWFvXEjrzDi9Lkibdzo,501.0,0.0,501.0,1.0,0.0,-1.0,1C3ddGUsjCc1j3WvWFvXEjrzDi9Lkibdzo,2
1180,1C3tk4WntDECrWrXPUbxRMUwvuMRc3J8H,250.0,0.0,250.0,1.0,0.0,-1.0,1C3tk4WntDECrWrXPUbxRMUwvuMRc3J8H,2
1183,1C5jJnbfqmPg2gseJeFMpKbMfcehR2PhJD,1.0,101.0,102.0,1.0,1.0,0.0,1C5jJnbfqmPg2gseJeFMpKbMfcehR2PhJD,2
1184,1C5nSaPBd6qUGDT8yhiTCJNUWqqFnwc3LH,9.0,99.0,108.0,1.0,1.0,0.0,1C5nSaPBd6qUGDT8yhiTCJNUWqqFnwc3LH,2
1185,1C5nqb2hPWBBSLufFBhX28fxkV63TrZ38p,94.0,69.0,163.0,2.0,2.0,0.0,1C5nqb2hPWBBSLufFBhX28fxkV63TrZ38p,2
1186,1C5qmo46TVziu7aGS5j9QfdpHoJucVXmt3,92.0,65.0,157.0,1.0,1.0,0.0,1C5qmo46TVziu7aGS5j9QfdpHoJucVXmt3,2
1187,1C6mZie9VY5xCXVCVar4ELndh8Nqt9kQcC,249.0,0.0,249.0,1.0,0.0,-1.0,1C6mZie9VY5xCXVCVar4ELndh8Nqt9kQcC,2
1188,1C75xUApVygJbAx8K5DR4s1TSDEweZ5CGc,501.0,0.0,501.0,1.0,0.0,-1.0,1C75xUApVygJbAx8K5DR4s1TSDEweZ5CGc,2
1192,1C94jXvPCvBWogYeDm1Fba4W4SLtGrDPPn,501.0,0.0,501.0,1.0,0.0,-1.0,1C94jXvPCvBWogYeDm1Fba4W4SLtGrDPPn,2
1193,1C9HKoVKnDQ7RRiuvrSE8haY9DXXey4H5L,501.0,0.0,501.0,1.0,0.0,-1.0,1C9HKoVKnDQ7RRiuvrSE8haY9DXXey4H5L,2
1194,1CA1RewvxJFMU7t5CRdarGEwMp4coD1pt6,2.0,440.0,442.0,1.0,1.0,0.0,1CA1RewvxJFMU7t5CRdarGEwMp4coD1pt6,2
1195,1CBDrBndzVc8d3x3AghBxecBTTSXpq2Vai,31.0,96.0,127.0,2.0,2.0,0.0,1CBDrBndzVc8d3x3AghBxecBTTSXpq2Vai,2
1196,1CBWdb4aPN22nnRst3Qq6AZwEpUZtMwUtx,501.0,0.0,501.0,1.0,0.0,-1.0,1CBWdb4aPN22nnRst3Qq6AZwEpUZtMwUtx,2
1197,1CBXcxBgDMMehBMLpvDyN534d9s83TvgaN,499.0,0.0,499.0,2.0,0.0,-2.0,1CBXcxBgDMMehBMLpvDyN534d9s83TvgaN,2
1200,1CDtShBGm8CRPatf265XWUDN6sUpiFcqQy,501.0,0.0,501.0,1.0,0.0,-1.0,1CDtShBGm8CRPatf265XWUDN6sUpiFcqQy,2
1205,1CH3fMeWJ56oFdVLUqGaZaLPdhBwQYA1S2,0.0,199.0,199.0,0.0,2.0,2.0,1CH3fMeWJ56oFdVLUqGaZaLPdhBwQYA1S2,2
1206,1CH6SvpeEnajGZCPLJrqKFW2Npn925SR3f,250.0,0.0,250.0,2.0,0.0,-2.0,1CH6SvpeEnajGZCPLJrqKFW2Npn925SR3f,2
1214,1CNx11gcCUXxvRcg5WMZYiWYUdhFh7YP1S,1.0,101.0,102.0,3.0,1.0,-2.0,1CNx11gcCUXxvRcg5WMZYiWYUdhFh7YP1S,2
1215,1CPCGQYeGg21J8ALCahdtn6PRJJUg84MPM,501.0,0.0,501.0,1.0,0.0,-1.0,1CPCGQYeGg21J8ALCahdtn6PRJJUg84MPM,2
1217,1CPakSuqVVdUoqhVicXYZD8SAyziDNVcjR,28.0,99.0,127.0,2.0,3.0,1.0,1CPakSuqVVdUoqhVicXYZD8SAyziDNVcjR,2
1219,1CQ5mk93LQVoL46gVqjeCE6MyjRZbDmqht,0.0,109.0,109.0,0.0,2.0,2.0,1CQ5mk93LQVoL46gVqjeCE6MyjRZbDmqht,2
1220,1CQZGvdQiTXeRbrgns1LVhcpnxWaDgYXxC,501.0,0.0,501.0,1.0,0.0,-1.0,1CQZGvdQiTXeRbrgns1LVhcpnxWaDgYXxC,2
1221,1CRPBhgiX9GYkHMbcJF9h4npxdJ2XuWyPB,501.0,0.0,501.0,1.0,0.0,-1.0,1CRPBhgiX9GYkHMbcJF9h4npxdJ2XuWyPB,2
1223,1CSVziDj6tMTngtbBAEEuH7MxbNGCNDkGY,2.0,298.0,300.0,1.0,1.0,0.0,1CSVziDj6tMTngtbBAEEuH7MxbNGCNDkGY,2
1227,1CVVn6sC46aZdokEnU1LThmi8WsMV4qzgh,472.0,0.0,472.0,1.0,0.0,-1.0,1CVVn6sC46aZdokEnU1LThmi8WsMV4qzgh,2
1229,1CWoWCadbzWeppgLMDrEdyHEm2C8HF1znR,501.0,0.0,501.0,1.0,0.0,-1.0,1CWoWCadbzWeppgLMDrEdyHEm2C8HF1znR,2
1230,1CXS64xJ6cv1MimN9ucdjciPW8FcUiwe3p,125.0,0.0,125.0,1.0,0.0,-1.0,1CXS64xJ6cv1MimN9ucdjciPW8FcUiwe3p,2
1232,1CXeUq1iaFk58uVib3DuUdxhBcP7P4VFKg,12.0,100.0,112.0,1.0,1.0,0.0,1CXeUq1iaFk58uVib3DuUdxhBcP7P4VFKg,2
1233,1CZmEbMcFYkQFSu56FPQ9cG1Dy53PZ4SFA,1.0,101.0,102.0,1.0,2.0,1.0,1CZmEbMcFYkQFSu56FPQ9cG1Dy53PZ4SFA,2
1234,1CaQSawNKxKpnzez8Q7jJ5y5xJNDMUkBXn,19.0,101.0,120.0,1.0,1.0,0.0,1CaQSawNKxKpnzez8Q7jJ5y5xJNDMUkBXn,2
1235,1Cb5EMNbPNJ3PWZgVg1g98LmTBfCb1siVo,501.0,0.0,501.0,1.0,0.0,-1.0,1Cb5EMNbPNJ3PWZgVg1g98LmTBfCb1siVo,2
1236,1CbYwTxQ9uoUxkTU81Q6isHegTMTrZtqM3,2.0,103.0,105.0,1.0,1.0,0.0,1CbYwTxQ9uoUxkTU81Q6isHegTMTrZtqM3,2
1237,1Ccuc35z6sAxSX4uTpmm9WJQCWihmywD3H,249.0,0.0,249.0,1.0,0.0,-1.0,1Ccuc35z6sAxSX4uTpmm9WJQCWihmywD3H,2
1238,1Ce1rKv2X2zt4JLGqCgFyzzmYaxPVgiLs8,501.0,0.0,501.0,1.0,0.0,-1.0,1Ce1rKv2X2zt4JLGqCgFyzzmYaxPVgiLs8,2
1244,1Cg99ueFphg3HCo5GowRBGrxg8oz5p89ez,500.0,0.0,500.0,1.0,0.0,-1.0,1Cg99ueFphg3HCo5GowRBGrxg8oz5p89ez,2
1246,1ChM8aSBz1JZbf6PhBRQnrSRcbyDF8rgG8,249.0,0.0,249.0,1.0,0.0,-1.0,1ChM8aSBz1JZbf6PhBRQnrSRcbyDF8rgG8,2
1248,1Ckkwao1dJrovxM9ELQn9mwCMUXDxRap3u,120.0,0.0,120.0,2.0,0.0,-2.0,1Ckkwao1dJrovxM9ELQn9mwCMUXDxRap3u,2
1251,1CoNvspJandzT4rLS3He867wxjYmApeMEG,0.0,133.0,133.0,0.0,1.0,1.0,1CoNvspJandzT4rLS3He867wxjYmApeMEG,2
1252,1CoP3Dqmkc8ofmGcswZ5pY9En5spQnZdvV,94.0,69.0,163.0,2.0,2.0,0.0,1CoP3Dqmkc8ofmGcswZ5pY9En5spQnZdvV,2
1253,1CodG19wb8tMUtX6Pm7JRP5pWQSVAbWeK1,357.0,0.0,357.0,1.0,0.0,-1.0,1CodG19wb8tMUtX6Pm7JRP5pWQSVAbWeK1,2
1254,1Cp5QQ1g24ticcLjiRK3b3vjVykutGEsM9,60.0,50.0,110.0,1.0,1.0,0.0,1Cp5QQ1g24ticcLjiRK3b3vjVykutGEsM9,2
1256,1Cq2X3SYFens4u4DFCfHThgRZixq56F1s5,249.0,1.0,250.0,1.0,1.0,0.0,1Cq2X3SYFens4u4DFCfHThgRZixq56F1s5,2
1269,1CtzKdJmNnntYJH2Jvxksea17SqL5E5ibP,125.0,0.0,125.0,1.0,0.0,-1.0,1CtzKdJmNnntYJH2Jvxksea17SqL5E5ibP,2
1273,1CvRYvkezoS2EuEMvFhptcJcAkbGhHwRcm,249.0,0.0,249.0,1.0,0.0,-1.0,1CvRYvkezoS2EuEMvFhptcJcAkbGhHwRcm,2
1274,1CvqeAGctLrhzo2CxCv3cnMTxvpxhCwhmg,0.0,125.0,125.0,0.0,3.0,3.0,1CvqeAGctLrhzo2CxCv3cnMTxvpxhCwhmg,2
1277,1CyQxuwoy6h8sBrunktJjPLJ23Nw55wfiM,249.0,1.0,250.0,1.0,1.0,0.0,1CyQxuwoy6h8sBrunktJjPLJ23Nw55wfiM,2
1278,1Cz3NNWKpeJqUe3uyc8QbKM8pTZ9CLpgW3,0.0,291.0,291.0,0.0,3.0,3.0,1Cz3NNWKpeJqUe3uyc8QbKM8pTZ9CLpgW3,2
1279,1Czvo2GkbBR9DTUfwmxvFYT5MwjRrPJKhc,0.0,408.0,408.0,0.0,1.0,1.0,1Czvo2GkbBR9DTUfwmxvFYT5MwjRrPJKhc,2
1285,1D2F4fiPX2vy1fSJGqsD59dbAjyLbaKfPn,0.0,102.0,102.0,0.0,2.0,2.0,1D2F4fiPX2vy1fSJGqsD59dbAjyLbaKfPn,2
1287,1D3cVoVEKwTajPitw6snZkJCpT1NppzVJ6,501.0,0.0,501.0,1.0,0.0,-1.0,1D3cVoVEKwTajPitw6snZkJCpT1NppzVJ6,2
1289,1D4295AByPv8x47VEZALZ58rEnwXig3FHW,0.0,196.0,196.0,0.0,2.0,2.0,1D4295AByPv8x47VEZALZ58rEnwXig3FHW,2
1290,1D4UnkmVwGvn4c8DywsV5gAErguUk4XXQ9,501.0,0.0,501.0,1.0,0.0,-1.0,1D4UnkmVwGvn4c8DywsV5gAErguUk4XXQ9,2
1294,1D67V8o7YVzqx4bqZMe2PcgEMTuRPUnfXN,0.0,103.0,103.0,0.0,1.0,1.0,1D67V8o7YVzqx4bqZMe2PcgEMTuRPUnfXN,2
1297,1D6kNCf8rqeTCi4PwFN9aGb8eVsZs1XRWF,501.0,0.0,501.0,1.0,0.0,-1.0,1D6kNCf8rqeTCi4PwFN9aGb8eVsZs1XRWF,2
1299,1D7gvAerEy768AGqRuPP51RevJq4oLWNyY,2.0,103.0,105.0,1.0,1.0,0.0,1D7gvAerEy768AGqRuPP51RevJq4oLWNyY,2
1301,1D7wdkmi2PQTvPEQxqhtHMM3NoPTDK1dVd,500.0,0.0,500.0,1.0,0.0,-1.0,1D7wdkmi2PQTvPEQxqhtHMM3NoPTDK1dVd,2
1302,1D7yKHR14rTgQ4UTSdRUAxKBu21U3ytexV,12.0,101.0,113.0,1.0,1.0,0.0,1D7yKHR14rTgQ4UTSdRUAxKBu21U3ytexV,2
1304,1D8YSVh1JmcDX1CRq1aPZ1WKKwm8hFQzP,357.0,0.0,357.0,1.0,0.0,-1.0,1D8YSVh1JmcDX1CRq1aPZ1WKKwm8hFQzP,2
1309,1DAW1UUx8opRFVKZcnvPRuFZ1msBCLYX91,60.0,50.0,110.0,1.0,1.0,0.0,1DAW1UUx8opRFVKZcnvPRuFZ1msBCLYX91,2
1317,1DG5mGx3qwngrvrePgH3R3eQTrr2rJ81ry,92.0,65.0,157.0,1.0,1.0,0.0,1DG5mGx3qwngrvrePgH3R3eQTrr2rJ81ry,2
1318,1DGCkrLKQvvmti1V5LNVZb1hgHtip6shwK,249.0,0.0,249.0,1.0,0.0,-1.0,1DGCkrLKQvvmti1V5LNVZb1hgHtip6shwK,2
1319,1DGGchiB1hTDcQh61Abigtdtpmwq25SQUP,125.0,0.0,125.0,1.0,0.0,-1.0,1DGGchiB1hTDcQh61Abigtdtpmwq25SQUP,2
1323,1DLvCFeAZBYv6N4QdaPCBYwpsw4PcTTPft,2.0,144.0,146.0,1.0,1.0,0.0,1DLvCFeAZBYv6N4QdaPCBYwpsw4PcTTPft,2
1324,1DM9xwGQkU9zeXHpTeqbDbis5BsEKYbBup,2.0,100.0,102.0,1.0,1.0,0.0,1DM9xwGQkU9zeXHpTeqbDbis5BsEKYbBup,2
1325,1DMWc7GBx9FBbWxLEyETMJqShx3ymWthWQ,250.0,0.0,250.0,1.0,0.0,-1.0,1DMWc7GBx9FBbWxLEyETMJqShx3ymWthWQ,2
1326,1DMbm5D46so47dNnF3SnL7brc6gZMHQ8oM,125.0,0.0,125.0,1.0,0.0,-1.0,1DMbm5D46so47dNnF3SnL7brc6gZMHQ8oM,2
1328,1DP92KjgFt5j9WsYdMS4LNNAzFRopGJ1s6,0.0,196.0,196.0,0.0,3.0,3.0,1DP92KjgFt5j9WsYdMS4LNNAzFRopGJ1s6,2
1330,1DPkkUCRYbXrJSo5hebKezxGGiZb8AQiv,501.0,0.0,501.0,1.0,0.0,-1.0,1DPkkUCRYbXrJSo5hebKezxGGiZb8AQiv,2
1337,1DZStUC4ZqYM5phd9Zevtd8y6oYbK6Dr2s,0.0,200.0,200.0,0.0,2.0,2.0,1DZStUC4ZqYM5phd9Zevtd8y6oYbK6Dr2s,2
1338,1DajSU4JHuaRrE3Gwz3PuLrttyXNeZ2jyw,0.0,124.0,124.0,0.0,1.0,1.0,1DajSU4JHuaRrE3Gwz3PuLrttyXNeZ2jyw,2
1340,1DcAmtAWHBjxzNESNi2shkDuPUxq2q9N91,0.0,103.0,103.0,0.0,2.0,2.0,1DcAmtAWHBjxzNESNi2shkDuPUxq2q9N91,2
1343,1Ddcei5ivFXUpWo6TLphqvLNq7qeUH3xaB,501.0,0.0,501.0,1.0,0.0,-1.0,1Ddcei5ivFXUpWo6TLphqvLNq7qeUH3xaB,2
1344,1Ddoc6nTmQUC1cdy8NFmJmVwVS5CsST2Fa,129.0,0.0,129.0,1.0,0.0,-1.0,1Ddoc6nTmQUC1cdy8NFmJmVwVS5CsST2Fa,2
1346,1DfKMDz9jCit39xpHnTNG9M3Heh5DMn9zJ,3.0,99.0,102.0,1.0,1.0,0.0,1DfKMDz9jCit39xpHnTNG9M3Heh5DMn9zJ,2
1348,1DgZXmDSBuy5NYgf9Kkgq2a48mQNK6V3YH,125.0,0.0,125.0,1.0,0.0,-1.0,1DgZXmDSBuy5NYgf9Kkgq2a48mQNK6V3YH,2
1349,1Dgs9asyCaGQFWAqSgKT79ugnwyMX5f17p,6.0,196.0,202.0,1.0,2.0,1.0,1Dgs9asyCaGQFWAqSgKT79ugnwyMX5f17p,2
1350,1DhWoZQKVc6rAaJX3S1agyDwA5gFBb2LB3,19.0,97.0,116.0,1.0,1.0,0.0,1DhWoZQKVc6rAaJX3S1agyDwA5gFBb2LB3,2
1351,1Diw6zZiG3zw74boiagQWPPQqKqjVg5rj9,501.0,0.0,501.0,1.0,0.0,-1.0,1Diw6zZiG3zw74boiagQWPPQqKqjVg5rj9,2
1352,1Dj1FW6yQVrDzcUdjJfkJxFSLcNzMHKwY2,0.0,128.0,128.0,0.0,2.0,2.0,1Dj1FW6yQVrDzcUdjJfkJxFSLcNzMHKwY2,2
1354,1Dji59FH75BjDBqv77h3wYysHTPs3dTA9,125.0,0.0,125.0,1.0,0.0,-1.0,1Dji59FH75BjDBqv77h3wYysHTPs3dTA9,2
1357,1Dn3GmVZJ15gouvS2fia6dNWhG6KaxhDzJ,249.0,0.0,249.0,1.0,0.0,-1.0,1Dn3GmVZJ15gouvS2fia6dNWhG6KaxhDzJ,2
1358,1DnKZ4TTG1xssntT2kbyujBoWPUQCbE5fZ,249.0,0.0,249.0,1.0,0.0,-1.0,1DnKZ4TTG1xssntT2kbyujBoWPUQCbE5fZ,2
1360,1DoUR9Sq5eDV6roMw5y9bEZWiG8sBRcY6p,500.0,0.0,500.0,1.0,0.0,-1.0,1DoUR9Sq5eDV6roMw5y9bEZWiG8sBRcY6p,2
1361,1DoZVt4GxQgnMhAsW4RMHwcHFhxVbH3yMh,125.0,0.0,125.0,1.0,0.0,-1.0,1DoZVt4GxQgnMhAsW4RMHwcHFhxVbH3yMh,2
1362,1DouTDpjcwDAUjpAMSid8pWc27TpukMJrV,249.0,0.0,249.0,1.0,0.0,-1.0,1DouTDpjcwDAUjpAMSid8pWc27TpukMJrV,2
1363,1Dp1wpx8UrLUg913t9Fc6Zdk8SzE1rPToE,104.0,1.0,105.0,2.0,1.0,-1.0,1Dp1wpx8UrLUg913t9Fc6Zdk8SzE1rPToE,2
1366,1Dr3Sg8yDUycrF1r1uknTUR56GDchVAfzF,0.0,199.0,199.0,0.0,2.0,2.0,1Dr3Sg8yDUycrF1r1uknTUR56GDchVAfzF,2
1367,1DrhDbXkDufxBtkK5wcL43Gai88RxTiouT,0.0,201.0,201.0,0.0,2.0,2.0,1DrhDbXkDufxBtkK5wcL43Gai88RxTiouT,2
1368,1DsDd5dZuA5EuU7dNPemwwX3KREssviR4q,250.0,0.0,250.0,1.0,0.0,-1.0,1DsDd5dZuA5EuU7dNPemwwX3KREssviR4q,2
1370,1DtTAxeQxXNYTSZo9a4nPgdCoDGdNSsUaD,249.0,0.0,249.0,1.0,0.0,-1.0,1DtTAxeQxXNYTSZo9a4nPgdCoDGdNSsUaD,2
1372,1DuP9GyVYcTJG6cNXca9a59UPzhPKhQshP,125.0,0.0,125.0,1.0,0.0,-1.0,1DuP9GyVYcTJG6cNXca9a59UPzhPKhQshP,2
1373,1DvsZZiM4De91uUxpBCy7FFkK1r2d8wxJj,6.0,99.0,105.0,1.0,1.0,0.0,1DvsZZiM4De91uUxpBCy7FFkK1r2d8wxJj,2
1376,1DxFj2zLBLXSM3ETEr4RZr6KcBEeaGAwoT,72.0,61.0,133.0,3.0,2.0,-1.0,1DxFj2zLBLXSM3ETEr4RZr6KcBEeaGAwoT,2
1377,1DxuJeZiUdwLMy3at5npMxSDQq5gM7FWH6,125.0,0.0,125.0,1.0,0.0,-1.0,1DxuJeZiUdwLMy3at5npMxSDQq5gM7FWH6,2
1378,1DySGHcpq1scngjFT9aAURYjR1wwjKtruk,501.0,0.0,501.0,1.0,0.0,-1.0,1DySGHcpq1scngjFT9aAURYjR1wwjKtruk,2
1379,1DzNsAJvup6Yksc1Mwxw67ALhRzJXL7U4p,215.0,0.0,215.0,1.0,0.0,-1.0,1DzNsAJvup6Yksc1Mwxw67ALhRzJXL7U4p,2
1380,1Dzeg8oZj1YQmyJaZ4hbwXMzhBxZ8YnXZb,2.0,101.0,103.0,1.0,1.0,0.0,1Dzeg8oZj1YQmyJaZ4hbwXMzhBxZ8YnXZb,2
1381,1E17haMCpSjV19uMSsjKURhiiAcQ5CRRjy,249.0,0.0,249.0,1.0,0.0,-1.0,1E17haMCpSjV19uMSsjKURhiiAcQ5CRRjy,2
1382,1E1CCsrKTQmXmUFNo1818iN3t22gnwDpDa,0.0,557.0,557.0,0.0,1.0,1.0,1E1CCsrKTQmXmUFNo1818iN3t22gnwDpDa,2
1385,1E333VwxtMMHYoptYn7B2p6ZSYzNqZ9mYo,840.0,0.0,840.0,1.0,0.0,-1.0,1E333VwxtMMHYoptYn7B2p6ZSYzNqZ9mYo,2
